dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1609459200,2021-01-01 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.56,10000,273.71,274.87,276.88,278.13,1026,,,76,3.1,330,0,,,,,100,804,Clouds,overcast clouds,04n
1609462800,2021-01-01 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.61,10000,272.86,274.59,276.88,278.57,1027,,,71,3.6,330,,,,,,100,804,Clouds,overcast clouds,04n
1609466400,2021-01-01 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.03,10000,272.36,273.04,275.8,278.13,1028,,,71,5.1,360,0,,,,,40,802,Clouds,scattered clouds,03n
1609470000,2021-01-01 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.14,10000,271.44,271.41,274.69,277.57,1029,,,70,6.2,10,0,,,,,0,800,Clear,sky is clear,01n
1609473600,2021-01-01 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.4,10000,270.46,270.7,274.11,276.9,1029,,,68,5.7,10,0,,,,,0,800,Clear,sky is clear,01n
1609477200,2021-01-01 05:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,274.47,10000,269.85,270.42,272.71,275.79,1030,,,69,4.1,360,,,,,,0,800,Clear,sky is clear,01n
1609480800,2021-01-01 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,273.79,10000,269.27,270.79,272.15,275.77,1030,,,69,2.6,360,,,,,,0,800,Clear,sky is clear,01n
1609484400,2021-01-01 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,273.36,10000,269.07,269.82,271.33,275.23,1031,,,70,3.1,350,,,,,,0,800,Clear,sky is clear,01n
1609488000,2021-01-01 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,272.68,10000,268.76,270.02,271.04,273.57,1032,,,72,2.1,350,,,,,,0,800,Clear,sky is clear,01n
1609491600,2021-01-01 09:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,271.97,10000,268.55,269.19,270.86,274.61,1031,,,75,2.1,350,,,,,,0,800,Clear,sky is clear,01n
1609495200,2021-01-01 10:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,271.65,10000,268.24,268.24,270.14,274.11,1032,,,75,2.6,360,,,,,,0,800,Clear,sky is clear,01n
1609498800,2021-01-01 11:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,271.64,10000,268.23,267.32,270.14,274.37,1032,,,75,3.6,40,0,,,,,0,800,Clear,sky is clear,01n
1609502400,2021-01-01 12:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,271.48,10000,268.23,268.62,270.14,273.71,1033,,,76,2.1,350,,,,,,0,800,Clear,sky is clear,01n
1609506000,2021-01-01 13:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,271.8,10000,268.54,266.8,269.87,273.97,1033,,,76,4.6,40,0,,,,,0,800,Clear,sky is clear,01d
1609509600,2021-01-01 14:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,273.7,10000,269.69,269.47,271.99,274.68,1033,,,72,4.1,40,0,,,,,0,800,Clear,sky is clear,01d
1609513200,2021-01-01 15:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275,10000,270.47,271.07,273.2,275.89,1033,,,70,4.1,70,0,,,,,0,800,Clear,sky is clear,01d
1609516800,2021-01-01 16:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.77,10000,270.6,272.02,274.66,276.44,1032,,,67,4.1,70,,,,,,0,800,Clear,sky is clear,01d
1609520400,2021-01-01 17:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.13,10000,270.73,272.79,275.25,276.9,1031,,,66,3.6,70,0,,,,,75,803,Clouds,broken clouds,04d
1609524000,2021-01-01 18:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.01,10000,271.83,273.01,275.22,276.44,1029,,,73,3.1,80,,0.35,,,,100,500,Rain,light rain,10d
1609527600,2021-01-01 19:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.48,10000,272.33,274.05,274.66,276.14,1029,,,79,1.5,80,,1.19,,,,100,501,Rain,moderate rain,10d
1609531200,2021-01-01 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.59,10000,272.57,270.71,274.66,276.34,1027,,,80,6.2,50,,0.34,,,,100,500,Rain,light rain,10d
1609534800,2021-01-01 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.37,10000,272.54,270.96,274.38,275.93,1027,,,81,5.1,50,,0.34,1.3,,,100,500,Rain,light rain,10d
1609538400,2021-01-01 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.15,9656,272.78,270.96,274.11,275.89,1026,,,84,4.6,60,,1.6,,,,100,501,Rain,moderate rain,10n
1609538400,2021-01-01 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.15,9656,272.78,270.96,274.11,275.89,1026,,,84,4.6,60,,1.6,,,,100,701,Mist,mist,50n
1609542000,2021-01-01 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.12,4828,273.04,270.11,274.38,275.74,1024,,,86,6.2,80,,3.01,,,,100,501,Rain,moderate rain,10n
1609542000,2021-01-01 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.12,4828,273.04,270.11,274.38,275.74,1024,,,86,6.2,80,,3.01,,,,100,701,Mist,mist,50n
1609545600,2021-01-02 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.47,6437,274,271.35,274.69,276.03,1022,,,90,4.6,60,,3.33,,,,100,501,Rain,moderate rain,10n
1609545600,2021-01-02 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.47,6437,274,271.35,274.69,276.03,1022,,,90,4.6,60,,3.33,,,,100,701,Mist,mist,50n
1609549200,2021-01-02 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.9,4828,274.58,272.51,275.14,276.44,1021,,,91,3.6,30,,3.3,,,,100,501,Rain,moderate rain,10n
1609549200,2021-01-02 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.9,4828,274.58,272.51,275.14,276.44,1021,,,91,3.6,30,,3.3,,,,100,701,Mist,mist,50n
1609552800,2021-01-02 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.38,4828,274.9,272.77,275.77,277.13,1019,,,90,4.1,50,,4.35,,,,100,502,Rain,heavy intensity rain,10n
1609552800,2021-01-02 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.38,4828,274.9,272.77,275.77,277.13,1019,,,90,4.1,50,,4.35,,,,100,701,Mist,mist,50n
1609556400,2021-01-02 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.85,6437,275.05,273.67,275.49,277.55,1018,,,88,3.6,40,0,3,11.9,,,100,501,Rain,moderate rain,10n
1609556400,2021-01-02 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.85,6437,275.05,273.67,275.49,277.55,1018,,,88,3.6,40,0,3,11.9,,,100,701,Mist,mist,50n
1609560000,2021-01-02 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.08,10000,275.44,273.35,276.33,277.55,1015,,,89,4.6,70,,0.63,,,,100,500,Rain,light rain,10n
1609563600,2021-01-02 05:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.36,10000,275.55,273.7,276.33,278.11,1013,,,88,4.6,40,,0.25,,,,100,500,Rain,light rain,10n
1609567200,2021-01-02 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.72,2414,276.07,275.46,276.88,278.52,1012,,,89,2.6,10,0,0.44,,,,100,500,Rain,light rain,10n
1609567200,2021-01-02 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.72,2414,276.07,275.46,276.88,278.52,1012,,,89,2.6,10,0,0.44,,,,100,701,Mist,mist,50n
1609570800,2021-01-02 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.71,3219,276.52,276.6,276.88,278.68,1012,,,92,1.5,0,0,0.26,,,,100,701,Mist,mist,50n
1609570800,2021-01-02 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.71,3219,276.52,276.6,276.88,278.68,1012,,,92,1.5,0,0,0.26,,,,100,500,Rain,light rain,10n
1609574400,2021-01-02 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.61,3219,276.73,276.48,276.88,278.12,1011,,,94,1.5,260,,0.25,,,,100,701,Mist,mist,50n
1609574400,2021-01-02 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.61,3219,276.73,276.48,276.88,278.12,1011,,,94,1.5,260,,0.25,,,,100,500,Rain,light rain,10n
1609578000,2021-01-02 09:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.5,4023,276.62,275.66,276.88,278.12,1009,,,94,2.1,220,,,,,,100,701,Mist,mist,50n
1609581600,2021-01-02 10:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.54,2012,276.81,275.24,276.91,278.12,1009,,,95,2.6,260,,,,,,100,701,Mist,mist,50n
1609585200,2021-01-02 11:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.8,4828,275.5,274.82,276.91,278.52,1010,,,85,3.6,260,,,,,,100,701,Mist,mist,50n
1609588800,2021-01-02 12:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.26,10000,276.23,273.58,276.88,278.23,1010,,,93,4.6,270,,,,,,100,804,Clouds,overcast clouds,04n
1609592400,2021-01-02 13:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.28,10000,275.47,274.19,276.88,277.96,1011,,,88,3.6,250,,,,,,100,804,Clouds,overcast clouds,04d
1609596000,2021-01-02 14:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.04,10000,277.21,276.66,277.81,279.75,1011,,,88,3.1,250,,,,,,0,800,Clear,sky is clear,01d
1609599600,2021-01-02 15:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,281.79,10000,279.07,279.97,278.81,283.64,1012,,,83,3.1,260,,,,,,0,800,Clear,sky is clear,01d
1609603200,2021-01-02 16:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,284.5,10000,279.44,283.54,281.47,285.86,1013,,,71,7.2,280,12.9,,,,,100,804,Clouds,overcast clouds,04d
1609606800,2021-01-02 17:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,284.63,10000,278.94,283.61,283.55,285.19,1012,,,68,6.7,310,0,,,,,100,804,Clouds,overcast clouds,04d
1609610400,2021-01-02 18:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,284.43,10000,278.32,283.34,283.96,284.87,1013,,,66,7.2,290,11.3,,,,,100,804,Clouds,overcast clouds,04d
1609614000,2021-01-02 19:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,284.43,10000,278.1,283.31,283.55,285.14,1013,,,65,7.7,290,12.9,,,,,20,801,Clouds,few clouds,02d
1609617600,2021-01-02 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,284.01,10000,277.25,282.8,283.26,284.78,1015,,,63,8.2,310,11.8,,,,,75,803,Clouds,broken clouds,04d
1609621200,2021-01-02 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,282.94,10000,277.11,279.91,282.44,283.73,1016,,,67,6.7,310,,,,,,20,801,Clouds,few clouds,02d
1609624800,2021-01-02 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,281.88,10000,276.31,278.25,280.8,282.55,1017,,,68,7.7,320,,,,,,0,800,Clear,sky is clear,01n
1609628400,2021-01-02 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,280.74,10000,275.63,278.41,279.38,282,1018,,,70,3.6,300,,,,,,0,800,Clear,sky is clear,01n
1609632000,2021-01-03 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.42,10000,275.13,276.8,278.55,281.07,1019,,,74,3.6,330,0,,,,,0,800,Clear,sky is clear,01n
1609635600,2021-01-03 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.43,10000,274.55,276.3,277.14,280.11,1019,,,76,2.6,330,,,,,,0,800,Clear,sky is clear,01n
1609639200,2021-01-03 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.8,10000,273.94,275.16,276.97,279.51,1019,,,76,3.1,330,,,,,,0,800,Clear,sky is clear,01n
1609642800,2021-01-03 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.91,10000,273.43,274.49,275.8,278.73,1019,,,78,2.6,360,0,,,,,0,800,Clear,sky is clear,01n
1609646400,2021-01-03 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.51,10000,273.06,275.23,275.31,278.01,1019,,,78,1.5,10,,,,,,0,800,Clear,sky is clear,01n
1609650000,2021-01-03 05:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.87,10000,272.66,272.84,274.75,277.73,1019,,,79,3.1,40,,,,,,0,800,Clear,sky is clear,01n
1609653600,2021-01-03 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.94,10000,272.41,271.94,274.75,277.37,1018,,,77,4.6,40,,,,,,0,800,Clear,sky is clear,01n
1609657200,2021-01-03 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.65,10000,272.16,272.57,274.75,276.97,1018,,,77,3.1,30,,,,,,0,800,Clear,sky is clear,01n
1609660800,2021-01-03 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.41,10000,271.96,271.58,274.38,276.77,1019,,,77,4.1,60,0,,,,,0,800,Clear,sky is clear,01n
1609664400,2021-01-03 09:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.6,10000,272.28,272.14,274.66,276.33,1017,,,78,3.6,60,,,,,,0,800,Clear,sky is clear,01n
1609668000,2021-01-03 10:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.66,10000,272.02,271.89,274.66,276.44,1018,,,76,4.1,80,,,,,,0,800,Clear,sky is clear,01n
1609671600,2021-01-03 11:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.61,10000,272.13,272.15,274.66,276.44,1018,,,77,3.6,60,,,,,,100,804,Clouds,overcast clouds,04n
1609675200,2021-01-03 12:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.36,10000,272.38,271.85,275.14,275.74,1018,,,80,3.6,50,,1.01,,,,100,501,Rain,moderate rain,10n
1609678800,2021-01-03 13:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.2,10000,272.97,271.02,274.38,275.74,1019,,,85,4.6,30,0,1.81,,,,100,501,Rain,moderate rain,10d
1609682400,2021-01-03 14:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.23,10000,273,271.06,274.38,275.79,1018,,,85,4.6,40,,0.83,,,,100,500,Rain,light rain,10d
1609686000,2021-01-03 15:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.17,10000,273.9,270.86,275.46,277,1016,,,85,7.7,60,,0.25,,,,75,500,Rain,light rain,10d
1609689600,2021-01-03 16:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.85,10000,274.4,272.11,275.8,277.65,1015,,,84,6.7,60,,,,,,75,803,Clouds,broken clouds,04d
1609693200,2021-01-03 17:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.98,10000,274.69,272.48,275.8,278.01,1014,,,85,6.2,40,,,,,,100,804,Clouds,overcast clouds,04d
1609696800,2021-01-03 18:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.34,10000,274.88,272.55,276.04,278.11,1012,,,84,7.2,10,0,,,,,100,804,Clouds,overcast clouds,04d
1609700400,2021-01-03 19:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.26,10000,274.97,273.05,276.33,277.61,1012,,,85,5.7,20,0,0.79,,,,100,500,Rain,light rain,10d
1609704000,2021-01-03 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.2,9656,274.91,273.5,276.33,277.61,1012,,,85,4.6,20,0,0.25,,,,100,500,Rain,light rain,10d
1609704000,2021-01-03 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.2,9656,274.91,273.5,276.33,277.61,1012,,,85,4.6,20,0,0.25,,,,100,701,Mist,mist,50d
1609707600,2021-01-03 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.34,6437,275.21,273.15,276.18,278.11,1012,,,86,5.7,10,0,0.56,0.3,,,100,500,Rain,light rain,10d
1609707600,2021-01-03 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.34,6437,275.21,273.15,276.18,278.11,1012,,,86,5.7,10,0,0.56,0.3,,,100,701,Mist,mist,50d
1609711200,2021-01-03 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.64,6437,274.68,272.26,275.25,277.47,1013,,,87,5.7,330,,0.56,,,,100,500,Rain,light rain,10n
1609711200,2021-01-03 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.64,6437,274.68,272.26,275.25,277.47,1013,,,87,5.7,330,,0.56,,,,100,701,Mist,mist,50n
1609714800,2021-01-03 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.2,6437,274.41,272.87,275.22,276.9,1013,,,88,3.6,340,0,1.9,,,,100,501,Rain,moderate rain,10n
1609714800,2021-01-03 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.2,6437,274.41,272.87,275.22,276.9,1013,,,88,3.6,340,0,1.9,,,,100,701,Mist,mist,50n
1609718400,2021-01-04 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.38,10000,274.43,273.86,275.62,277,1013,,,87,2.6,350,,0.45,,,,100,500,Rain,light rain,10n
1609722000,2021-01-04 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.44,4023,274.8,272.85,275.77,277.03,1013,,,89,4.1,330,0,0.25,,,,100,500,Rain,light rain,10n
1609722000,2021-01-04 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.44,4023,274.8,272.85,275.77,277.03,1013,,,89,4.1,330,0,0.25,,,,100,701,Mist,mist,50n
1609725600,2021-01-04 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.45,8047,274.66,273.18,275.73,277,1014,,,88,3.6,330,0,0.48,,,,100,701,Mist,mist,50n
1609725600,2021-01-04 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.45,8047,274.66,273.18,275.73,277,1014,,,88,3.6,330,0,0.48,,,,100,500,Rain,light rain,10n
1609729200,2021-01-04 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.33,6437,274.54,272.71,275.25,276.9,1014,,,88,4.1,330,0,0.35,0.8,,,100,701,Mist,mist,50n
1609729200,2021-01-04 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.33,6437,274.54,272.71,275.25,276.9,1014,,,88,4.1,330,0,0.35,0.8,,,100,500,Rain,light rain,10n
1609732800,2021-01-04 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.11,4828,274.32,273.13,275.25,276.44,1014,,,88,3.1,340,,0.25,,,,100,701,Mist,mist,50n
1609732800,2021-01-04 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.11,4828,274.32,273.13,275.25,276.44,1014,,,88,3.1,340,,0.25,,,,100,500,Rain,light rain,10n
1609736400,2021-01-04 05:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.1,10000,274.15,272.43,275.25,276.44,1014,,,87,4.1,330,0,0.18,,,,100,500,Rain,light rain,10n
1609740000,2021-01-04 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.95,10000,274.16,272.57,275.22,276.44,1014,,,88,3.6,350,,,,,,100,804,Clouds,overcast clouds,04n
1609743600,2021-01-04 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.78,10000,274.15,272.03,274.93,276.44,1014,,,89,4.1,330,0,,,,,100,804,Clouds,overcast clouds,04n
1609747200,2021-01-04 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.79,10000,274.01,272.37,274.93,276.44,1014,,,88,3.6,330,0,,,,,100,804,Clouds,overcast clouds,04n
1609750800,2021-01-04 09:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.6,10000,273.66,271.52,274.93,276.17,1014,,,87,4.6,350,,,,,,100,804,Clouds,overcast clouds,04n
1609754400,2021-01-04 10:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.67,10000,273.89,272.23,274.91,276.44,1014,,,88,3.6,340,,,,,,100,804,Clouds,overcast clouds,04n
1609758000,2021-01-04 11:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.64,10000,273.7,272.56,274.91,276.37,1015,,,87,3.1,340,0,,,,,100,804,Clouds,overcast clouds,04n
1609761600,2021-01-04 12:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.5,10000,273.56,272.82,274.93,276.11,1015,,,87,2.6,350,,,,,,100,804,Clouds,overcast clouds,04n
1609765200,2021-01-04 13:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,275.72,10000,273.62,271.96,274.93,276.44,1016,,,86,4.1,360,,,,,,100,804,Clouds,overcast clouds,04d
1609768800,2021-01-04 14:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.28,10000,273.68,272.97,275.22,277,1017,,,83,3.6,330,0,,,,,100,804,Clouds,overcast clouds,04d
1609772400,2021-01-04 15:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.09,10000,274.13,274.71,276.33,277.61,1017,,,81,2.6,360,,,,,,100,804,Clouds,overcast clouds,04d
1609776000,2021-01-04 16:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.09,10000,274.4,274.88,277.21,279.14,1016,,,77,4.1,10,0,,,,,100,804,Clouds,overcast clouds,04d
1609779600,2021-01-04 17:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.73,10000,274.65,275.96,277.81,279.28,1015,,,75,3.6,360,,,,,,100,804,Clouds,overcast clouds,04d
1609783200,2021-01-04 18:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.17,10000,274.89,276.81,278.07,279.87,1015,,,74,3.1,360,0,,,,,100,804,Clouds,overcast clouds,04d
1609786800,2021-01-04 19:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.6,10000,274.93,277.69,278.47,280.33,1014,,,72,2.6,360,,,,,,100,804,Clouds,overcast clouds,04d
1609790400,2021-01-04 20:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.33,10000,274.86,276.69,278.55,279.87,1014,,,73,3.6,10,0,,,,,100,804,Clouds,overcast clouds,04d
1609794000,2021-01-04 21:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,279.13,10000,274.85,277.13,278.55,279.63,1015,,,74,2.6,360,,,,,,100,804,Clouds,overcast clouds,04d
1609797600,2021-01-04 22:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.69,10000,274.62,277.05,277.99,279.22,1015,,,75,2.1,330,,,,,,100,804,Clouds,overcast clouds,04n
1609801200,2021-01-04 23:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.34,10000,274.82,277.31,277.4,279.22,1015,,,78,1.5,340,,,,,,100,804,Clouds,overcast clouds,04n
1609804800,2021-01-05 00:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,278.08,10000,274.57,278.08,276.88,279.14,1015,,,78,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1609808400,2021-01-05 01:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.8,10000,274.65,277.8,276.84,278.67,1015,,,80,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1609812000,2021-01-05 02:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.61,10000,274.64,276.48,276.84,278.53,1014,,,81,1.5,320,0,,,,,100,804,Clouds,overcast clouds,04n
1609815600,2021-01-05 03:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.43,10000,274.46,277.43,276.29,278.23,1014,,,81,0.5,320,0,,,,,100,804,Clouds,overcast clouds,04n
1609819200,2021-01-05 04:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.53,10000,274.21,276.39,276.29,278.17,1014,,,79,1.5,350,,,,,,100,804,Clouds,overcast clouds,04n
1609822800,2021-01-05 05:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.2,10000,274.24,274.84,276.04,278.01,1013,,,81,2.6,80,0,,,,,100,804,Clouds,overcast clouds,04n
1609826400,2021-01-05 06:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.96,10000,274,275.74,275.73,277.73,1013,,,81,1.5,10,,,,,,100,804,Clouds,overcast clouds,04n
1609830000,2021-01-05 07:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.84,10000,273.89,276.84,275.73,277.63,1013,,,81,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1609833600,2021-01-05 08:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.58,10000,273.8,275.31,275.73,277.55,1013,,,82,1.5,340,,,,,,100,804,Clouds,overcast clouds,04n
1609837200,2021-01-05 09:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.43,10000,273.82,275.14,275.73,277.33,1013,,,83,1.5,330,,,,,,100,804,Clouds,overcast clouds,04n
1609840800,2021-01-05 10:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.4,10000,273.79,276.4,275.18,277.37,1013,,,83,1,320,0,,,,,100,804,Clouds,overcast clouds,04n
1609844400,2021-01-05 11:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.28,10000,273.84,276.28,275.22,277.37,1013,,,84,1,330,0,,,,,100,804,Clouds,overcast clouds,04n
1609848000,2021-01-05 12:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.21,10000,273.77,274.15,275.22,277.17,1013,,,84,2.1,360,,,,,,100,804,Clouds,overcast clouds,04n
1609851600,2021-01-05 13:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.21,10000,273.77,276.21,275.22,277.17,1013,,,84,0,0,,,,,,100,804,Clouds,overcast clouds,04d
1609855200,2021-01-05 14:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,276.66,10000,273.88,275.4,275.73,277.45,1014,,,82,1.5,320,,,,,,100,804,Clouds,overcast clouds,04d
1609858800,2021-01-05 15:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.15,10000,274.19,275.25,276.18,278.01,1014,,,81,2.1,330,0,,,,,100,804,Clouds,overcast clouds,04d
1609862400,2021-01-05 16:00:00 +0000 UTC,-18000,Wilmington,39.744655,-75.548391,277.28,10000,273.97,274.93,276.33,278.01,1013,,,79,2.6,350,,,,,,100,804,Clouds,overcast clouds,04d
